episode_path,instruction
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114455_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114529_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114557_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114643_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114707_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114735_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114837_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114906_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114945_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_115017_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_115047_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_115115_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_115144_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_115213_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_115241_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_115318_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_115350_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_115419_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_115444_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_115516_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_115541_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_115610_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_115638_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_115708_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_120240_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_120308_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_120335_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_120408_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_121313_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_121346_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_121416_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_121448_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_121513_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_121540_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_121609_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_121640_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_121721_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_121754_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_121828_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_121854_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_121934_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_122029_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_122058_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_122201_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_122232_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_122307_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_122337_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_122405_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_123124_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_123151_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_123217_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_123243_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_123312_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_123338_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_123413_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_123443_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_123519_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_123559_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_123625_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_123659_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_123725_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_123752_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_124029_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_124057_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_124210_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_124240_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_124310_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_124337_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_124405_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_124432_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_124516_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_124543_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_125043_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_125108_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_125135_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_125202_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_125230_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_125257_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_125327_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_125359_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_125430_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_125500_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_125526_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_125555_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_125625_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_125654_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_125723_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_125752_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_130242_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_130308_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_130335_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_130406_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_130433_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_130500_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_130527_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_130554_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_130621_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_130650_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_130716_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_130742_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_130810_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_130855_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_130927_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131007_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131103_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131146_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131218_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131244_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131312_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131405_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131442_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131509_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131547_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131621_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131657_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131740_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131805_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131848_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131918_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_131949_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132018_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132046_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132116_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132146_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132219_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132250_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132323_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132351_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132422_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132504_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132534_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132609_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132643_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132724_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132801_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132831_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132910_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_132942_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_133029_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_133057_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_133125_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_133153_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_133243_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_133311_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_133340_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_133406_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_133433_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_133500_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_133527_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_133610_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_133637_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
